ovate	9 (6) 
overt	7 (3) 
ovine	9 (6) 
ovoid	9 (5) 
owing	8 (6) 
owner	7 (2) 
oxide	9 (11) 
ozone	9 (7) 
paddy	7 (4) 
pagan	9 (3) 
paint	8 (3) 
paler	8 (4) 
palsy	7 (3) 
panel	8 (5) 
panic	8 (5) 
pansy	8 (4) 
papal	7 (3) 
paper	9 (9) 
parer	9 (9) 
parka	9 (6) 
parry	8 (10) 
parse	7 (3) 
party	7 (4) 
pasta	8 (6) 
paste	8 (5) 
pasty	7 (3) 
patch	8 (3) 
patio	9 (6) 
patsy	7 (4) 
patty	8 (7) 
pause	10 (5) 
payee	8 (5) 
payer	8 (6) 
peace	9 (4) 
peach	9 (4) 
pearl	8 (3) 
pecan	8 (4) 
pedal	6 (0) 
penal	6 (0) 
pence	8 (4) 
penne	9 (7) 
penny	8 (4) 
perch	7 (2) 
peril	9 (5) 
perky	7 (6) 
pesky	7 (2) 
pesto	9 (3) 
petal	6 (0) 
petty	9 (7) 
phase	7 (2) 
phone	7 (3) 
phony	6 (0) 
photo	7 (2) 
piano	9 (7) 
picky	7 (1) 
piece	7 (2) 
piety	7 (2) 
piggy	7 (3) 
pilot	7 (1) 
pinch	7 (2) 
piney	7 (2) 
pinky	6 (0) 
pinto	8 (4) 
piper	9 (6) 
pique	9 (8) 
pitch	6 (0) 
pithy	6 (0) 
pivot	8 (3) 
pixel	7 (5) 
pixie	9 (8) 
pizza	10 (7) 
place	7 (4) 
plaid	6 (0) 
plain	6 (0) 
plait	6 (0) 
plane	8 (4) 
plank	6 (0) 
plant	6 (0) 
plate	7 (1) 
plaza	6 (0) 
plead	6 (0) 
pleat	7 (2) 
plied	7 (1) 
plier	7 (3) 
pluck	7 (1) 
plumb	7 (3) 
plume	7 (2) 
plump	8 (4) 
plunk	7 (4) 
plush	8 (3) 
poesy	8 (5) 
point	8 (4) 
poise	9 (5) 
poker	8 (4) 
polar	8 (3) 
polka	7 (2) 
polyp	8 (4) 
pooch	7 (4) 
poppy	8 (13) 
porch	8 (3) 
poser	9 (5) 
posit	8 (3) 
posse	9 (3) 
pouch	8 (3) 
pound	9 (3) 
pouty	8 (3) 
power	9 (5) 
prank	8 (6) 
prawn	9 (5) 
preen	7 (3) 
press	7 (1) 
price	7 (1) 
prick	7 (5) 
pride	7 (1) 
pried	9 (5) 
prime	7 (1) 
primo	9 (4) 
print	7 (1) 
prior	9 (4) 
prism	8 (2) 
privy	7 (2) 
prize	7 (1) 
probe	8 (4) 
prone	7 (1) 
prong	8 (2) 
proof	6 (0) 
prose	9 (5) 
proud	7 (1) 
prove	9 (5) 
prowl	7 (1) 
proxy	7 (3) 
prude	6 (0) 
prune	6 (0) 
psalm	8 (4) 
pubic	8 (2) 
pudgy	7 (3) 
puffy	7 (5) 
pulpy	7 (7) 
pulse	6 (0) 
punch	7 (5) 
pupal	6 (0) 
pupil	7 (6) 
puppy	7 (9) 
puree	9 (8) 
purer	9 (7) 
purge	7 (1) 
purse	7 (1) 
pushy	7 (3) 
putty	6 (0) 
pygmy	7 (5) 
quack	9 (7) 
quail	7 (2) 
quake	9 (13) 
qualm	7 (1) 
quark	8 (6) 
quart	9 (3) 
quash	7 (3) 
quasi	10 (15) 
queen	7 (2) 
queer	8 (6) 
quell	8 (8) 
query	7 (3) 
quest	7 (1) 
queue	9 (19) 
quick	8 (8) 
quiet	10 (16) 
quill	8 (10) 
quilt	8 (9) 
quirk	9 (17) 
quite	9 (8) 
quota	8 (5) 
quote	7 (4) 
quoth	7 (1) 
rabbi	8 (11) 
rabid	7 (1) 
racer	7 (6) 
radar	9 (9) 
radii	7 (3) 
radio	7 (3) 
rainy	7 (5) 
raise	9 (7) 
rajah	9 (14) 
rally	7 (7) 
ralph	6 (0) 
ramen	8 (6) 
ranch	7 (2) 
randy	7 (3) 
range	8 (6) 
rapid	7 (1) 
rarer	8 (11) 
raspy	8 (3) 
ratio	9 (8) 
ratty	8 (5) 
raven	8 (6) 
rayon	7 (8) 
razor	9 (15) 
reach	7 (1) 
react	7 (2) 
ready	7 (1) 
realm	7 (4) 
rearm	9 (6) 
rebar	8 (11) 
rebel	8 (4) 
rebus	7 (1) 
rebut	8 (4) 
recap	7 (1) 
recur	7 (2) 
recut	7 (1) 
reedy	7 (5) 
refer	8 (6) 
refit	8 (5) 
regal	7 (1) 
rehab	8 (4) 
reign	7 (2) 
relax	7 (3) 
relay	7 (2) 
relic	7 (2) 
remit	6 (0) 
renal	7 (1) 
renew	8 (5) 
repay	8 (4) 
repel	7 (4) 
reply	8 (2) 
rerun	8 (8) 
reset	7 (1) 
resin	6 (0) 
retch	6 (0) 
retro	9 (5) 
retry	8 (4) 
reuse	7 (2) 
revel	9 (7) 
revue	8 (7) 
rhino	7 (1) 
rhyme	7 (1) 
rider	10 (8) 
ridge	7 (1) 
rifle	7 (1) 
right	7 (2) 
rigid	9 (8) 
rigor	8 (5) 
rinse	6 (0) 
ripen	8 (2) 
riper	9 (7) 
risen	8 (4) 
riser	9 (6) 
risky	7 (4) 
rival	7 (1) 
river	10 (10) 
rivet	9 (8) 
roach	7 (2) 
roast	8 (3) 
robin	7 (3) 
robot	8 (5) 
rocky	7 (2) 
rodeo	9 (7) 
roger	10 (8) 
rogue	8 (3) 
roomy	7 (2) 
roost	6 (0) 
rotor	9 (8) 
rouge	8 (3) 
rough	8 (4) 
round	8 (3) 
rouse	9 (6) 
route	9 (5) 
rover	10 (12) 
rowdy	8 (5) 
rower	9 (11) 
royal	7 (3) 
ruddy	7 (2) 
ruder	7 (2) 
rugby	6 (0) 
ruler	9 (7) 
rumba	8 (3) 
rumor	9 (5) 
rupee	7 (2) 
rural	7 (2) 
rusty	7 (4) 
sadly	7 (5) 
safer	9 (7) 
saint	9 (3) 
salad	8 (7) 
sally	7 (8) 
salon	8 (3) 
salsa	8 (6) 
salty	7 (1) 
salve	8 (8) 
salvo	8 (7) 
sandy	7 (3) 
saner	7 (2) 
sappy	9 (7) 
sassy	9 (16) 
satin	9 (3) 
satyr	7 (3) 
sauce	9 (9) 
saucy	8 (6) 
sauna	9 (6) 
saute	8 (5) 
savor	8 (5) 
savoy	8 (9) 
savvy	9 (15) 
scald	7 (5) 
scale	7 (5) 
scalp	7 (5) 
scaly	8 (4) 
scamp	9 (4) 
scant	8 (4) 
scare	9 (7) 
scarf	8 (6) 
scary	8 (4) 
scene	7 (1) 
scent	7 (1) 
scion	7 (2) 
scoff	7 (3) 
scold	6 (0) 
scone	8 (3) 
scoop	8 (2) 
scope	8 (4) 
score	8 (6) 
scorn	8 (4) 
scour	8 (4) 
scout	8 (3) 
scowl	6 (0) 
scram	6 (0) 
scrap	7 (1) 
scree	9 (6) 
screw	8 (6) 
scrub	8 (4) 
scrum	9 (6) 
scuba	8 (4) 
sedan	8 (3) 
seedy	7 (4) 
segue	8 (5) 
seize	9 (10) 
semen	8 (6) 
sense	8 (7) 
sepia	9 (6) 
serif	7 (2) 
serum	7 (1) 
serve	8 (6) 
setup	8 (4) 
seven	8 (6) 
sever	8 (7) 
sewer	8 (9) 
shack	7 (2) 
shade	8 (3) 
shady	7 (4) 
shaft	7 (2) 
shake	7 (2) 
shaky	7 (4) 
shale	8 (8) 
shall	8 (7) 
shalt	7 (1) 
shame	7 (4) 
shank	6 (0) 
shape	7 (1) 
shard	8 (4) 
share	7 (2) 
shark	7 (4) 
sharp	6 (0) 
shave	7 (3) 
shawl	7 (3) 
shear	6 (0) 
sheen	7 (3) 
sheep	7 (3) 
sheer	7 (2) 
sheet	6 (0) 
sheik	7 (1) 
shelf	7 (1) 
shell	7 (5) 
shied	8 (4) 
shift	6 (0) 
shine	8 (3) 
shiny	7 (1) 
shire	8 (6) 
shirk	7 (4) 
shirt	6 (0) 
shoal	7 (5) 
shock	8 (2) 
shone	8 (2) 
shook	7 (2) 
shoot	8 (2) 
shore	9 (4) 
shorn	8 (2) 
short	8 (3) 
shout	8 (2) 
shove	8 (5) 
shown	8 (2) 
showy	7 (3) 
shrew	8 (6) 
shrub	7 (2) 
shrug	8 (3) 
shuck	8 (2) 
shunt	6 (0) 
shush	8 (7) 
shyly	7 (4) 
siege	7 (3) 
sieve	7 (5) 
sight	7 (2) 
sigma	6 (0) 
silky	7 (3) 
silly	7 (6) 
since	7 (7) 
sinew	8 (6) 
singe	8 (6) 
siren	8 (2) 
sissy	8 (15) 
sixth	7 (4) 
sixty	7 (5) 
skate	7 (6) 
skier	8 (6) 
skiff	7 (6) 
skill	8 (8) 
skimp	7 (3) 
skirt	6 (0) 
skulk	8 (8) 
skull	8 (7) 
skunk	8 (5) 
slack	7 (2) 
slain	7 (3) 
slang	7 (4) 
slant	7 (1) 
slash	8 (4) 
slate	7 (8) 
slave	8 (2) 
sleek	8 (4) 
sleep	7 (1) 
sleet	8 (3) 
slept	7 (1) 
slice	6 (0) 
slick	6 (0) 
slide	7 (2) 
slime	8 (5) 
slimy	8 (5) 
sling	7 (5) 
slink	7 (3) 
sloop	8 (2) 
slope	6 (0) 
slosh	7 (3) 
sloth	7 (3) 
slump	8 (3) 
slung	7 (5) 
slunk	7 (3) 
slurp	8 (4) 
slush	8 (6) 
slyly	7 (6) 
smack	7 (1) 
small	8 (4) 
smart	8 (3) 
smash	7 (1) 
smear	7 (1) 
smell	7 (3) 
smelt	7 (1) 
smile	7 (3) 
smirk	7 (2) 
smite	7 (3) 
smith	6 (0) 
smock	8 (2) 
smoke	8 (3) 
smoky	7 (3) 
smote	8 (2) 
snack	7 (1) 
snail	7 (2) 
snake	8 (3) 
snaky	7 (7) 
snare	7 (2) 
snarl	7 (6) 
sneak	8 (2) 
sneer	6 (0) 
snide	8 (5) 
sniff	7 (5) 
snipe	8 (4) 
snoop	8 (2) 
snore	8 (4) 
snort	8 (4) 
snout	8 (3) 
snowy	7 (2) 
snuck	7 (4) 
snuff	7 (5) 
soapy	8 (3) 
sober	8 (5) 
soggy	7 (5) 
solar	8 (7) 
solid	8 (8) 
solve	8 (5) 
sonar	9 (8) 
sonic	7 (2) 
sooth	7 (4) 
sooty	7 (2) 
sorry	7 (8) 
sound	8 (3) 
south	8 (5) 
sower	8 (7) 
space	9 (4) 
spade	9 (4) 
spank	8 (3) 
spare	10 (4) 
spark	9 (3) 
spasm	7 (1) 
spawn	6 (0) 
speak	7 (1) 
spear	6 (0) 
speck	7 (3) 
speed	7 (1) 
spell	7 (3) 
spelt	7 (1) 
spend	7 (1) 
spent	7 (1) 
sperm	6 (0) 
spice	8 (5) 
spicy	7 (5) 
spied	9 (3) 
spiel	8 (6) 
spike	8 (4) 
spiky	7 (3) 
spill	8 (5) 
spilt	7 (5) 
spine	8 (4) 
spiny	7 (3) 
spire	9 (5) 
spite	7 (1) 
splat	6 (0) 
split	7 (4) 
spoil	6 (0) 
spoke	8 (4) 
spoof	7 (2) 
spook	7 (2) 
spool	8 (2) 
spoon	8 (2) 
spore	9 (5) 
sport	9 (3) 
spout	9 (3) 
spray	7 (1) 
spree	9 (7) 
sprig	6 (0) 
spunk	7 (4) 
spurn	8 (5) 
spurt	7 (1) 
squad	9 (4) 
squat	8 (5) 
squib	8 (4) 
stack	7 (3) 
staff	7 (4) 
stage	8 (8) 
staid	9 (3) 
stain	9 (3) 
stair	9 (5) 
stake	7 (8) 
stale	7 (8) 
stalk	7 (1) 
stall	7 (2) 
stamp	8 (3) 
stand	6 (0) 
stank	7 (1) 
stare	8 (6) 
stark	7 (3) 
start	8 (5) 
stash	8 (5) 
state	8 (9) 
stave	8 (8) 
stead	7 (1) 
steak	7 (4) 
steal	8 (4) 
steam	7 (3) 
steed	8 (2) 
steel	8 (4) 
steep	7 (3) 
steer	7 (1) 
stein	7 (1) 
stern	6 (0) 
stick	7 (2) 
stiff	7 (4) 
still	7 (6) 
stilt	7 (6) 
sting	7 (1) 
stink	6 (0) 
stint	6 (0) 
stock	8 (2) 
stoic	8 (3) 
stoke	8 (2) 
stole	7 (3) 
stomp	8 (3) 
stone	8 (4) 
stony	7 (4) 
stood	6 (0) 
stool	7 (2) 
stoop	9 (4) 
store	9 (3) 
stork	8 (2) 
storm	8 (2) 
story	8 (3) 
stout	9 (3) 
stove	8 (3) 
strap	8 (2) 
straw	8 (4) 
stray	7 (3) 
strip	7 (1) 
strut	7 (3) 
stuck	7 (4) 
study	6 (0) 
stuff	7 (1) 
stump	6 (0) 
stung	6 (0) 
stunk	7 (2) 
stunt	7 (2) 
style	8 (9) 
suave	10 (11) 
sugar	9 (5) 
suing	8 (5) 
suite	7 (2) 
sulky	7 (3) 
sully	8 (13) 
sumac	9 (3) 
sunny	7 (8) 
super	8 (5) 
surer	9 (7) 
surge	7 (2) 
surly	8 (4) 
sushi	8 (8) 
swami	7 (1) 
swamp	7 (1) 
swarm	7 (1) 
swash	7 (1) 
swath	7 (7) 
swear	7 (1) 
sweat	7 (2) 
sweep	6 (0) 
sweet	7 (1) 
swell	7 (2) 
swept	6 (0) 
swift	7 (3) 
swill	8 (3) 
swine	8 (5) 
swing	7 (4) 
swirl	8 (3) 
swish	7 (4) 
swoon	8 (3) 
swoop	8 (4) 
sword	8 (3) 
swore	9 (8) 
sworn	8 (5) 
swung	8 (3) 
synod	6 (0) 
syrup	8 (3) 
tabby	7 (4) 
table	8 (5) 
taboo	8 (12) 
tacit	8 (10) 
tacky	7 (4) 
taffy	8 (13) 
taint	8 (10) 
taken	7 (8) 
taker	8 (4) 
tally	7 (5) 
talon	6 (0) 
tamer	8 (4) 
tango	8 (6) 
tangy	7 (5) 
taper	9 (3) 
tapir	9 (3) 
tardy	7 (7) 
tarot	8 (7) 
taste	8 (6) 
tasty	7 (4) 
tatty	8 (12) 
taunt	8 (10) 
tawny	7 (6) 
teach	8 (2) 
teary	8 (9) 
tease	9 (11) 
teddy	10 (10) 
teeth	9 (10) 
tempo	8 (4) 
tenet	8 (7) 
tenor	8 (8) 
tense	9 (3) 
tenth	9 (7) 
tepee	10 (9) 
tepid	8 (5) 
terra	8 (8) 
terse	9 (8) 
testy	9 (6) 
thank	7 (3) 
theft	7 (2) 
their	7 (5) 
theme	7 (1) 
there	7 (2) 
these	8 (3) 
theta	7 (1) 
thick	6 (0) 
thief	7 (3) 
thigh	7 (6) 
thing	8 (5) 
think	8 (5) 
third	6 (0) 
thong	7 (1) 
thorn	8 (5) 
those	8 (2) 
three	7 (6) 
threw	7 (3) 
throb	7 (3) 
throw	7 (3) 
thrum	7 (2) 
thumb	6 (0) 
thump	7 (1) 
thyme	7 (1) 
tiara	9 (7) 
tibia	8 (8) 
tidal	6 (0) 
tiger	9 (9) 
tight	8 (9) 
tilde	8 (9) 
timer	7 (3) 
timid	7 (1) 
tipsy	8 (2) 
titan	8 (7) 
tithe	8 (6) 
title	8 (10) 
toast	8 (8) 
today	9 (7) 
toddy	9 (8) 
token	9 (8) 
tonal	8 (6) 
tonga	9 (6) 
tonic	7 (5) 
tooth	7 (3) 
topaz	9 (5) 
topic	8 (4) 
torch	7 (2) 
torso	8 (3) 
torus	8 (2) 
total	8 (7) 
totem	8 (4) 
touch	8 (2) 
tough	7 (6) 
towel	8 (5) 
tower	8 (8) 
toxic	7 (8) 
toxin	9 (11) 
trace	8 (4) 
track	8 (3) 
tract	8 (5) 
trade	9 (4) 
trail	7 (1) 
train	8 (5) 
trait	9 (5) 
tramp	8 (3) 
trash	8 (3) 
trawl	7 (1) 
tread	6 (0) 
treat	6 (0) 
trend	7 (1) 
triad	9 (3) 
trial	6 (0) 
tribe	8 (4) 
trice	7 (1) 
trick	7 (2) 
tried	8 (8) 
tripe	8 (2) 
trite	9 (7) 
troll	7 (2) 
troop	8 (2) 
trope	8 (2) 
trout	7 (2) 
trove	9 (7) 
truce	7 (2) 
truck	7 (2) 
truer	10 (13) 
truly	7 (6) 
trump	7 (3) 
trunk	7 (5) 
truss	7 (1) 
trust	7 (1) 
truth	7 (4) 
tryst	7 (3) 
tubal	8 (3) 
tuber	9 (9) 
tulip	8 (4) 
tulle	9 (12) 
tumor	8 (5) 
tunic	7 (8) 
turbo	8 (5) 
tutor	9 (6) 
twang	7 (3) 
tweak	9 (5) 
tweed	9 (5) 
tweet	7 (3) 
twice	7 (1) 
twine	8 (5) 
twirl	8 (4) 
twist	7 (3) 
twixt	7 (9) 
tying	8 (5) 
udder	9 (8) 
ulcer	9 (10) 
ultra	7 (3) 
umbra	7 (1) 
uncle	7 (1) 
uncut	7 (8) 
under	9 (6) 
undid	9 (4) 
undue	9 (5) 
unfed	9 (6) 
unfit	6 (0) 
unify	8 (8) 
union	9 (4) 
unite	9 (7) 
unity	8 (7) 
unlit	7 (6) 
unmet	8 (4) 
unset	8 (6) 
untie	9 (7) 
until	7 (5) 
unwed	9 (6) 
unzip	8 (3) 
upper	8 (8) 
upset	8 (5) 
urban	8 (4) 
urine	7 (1) 
usage	9 (7) 
usher	8 (5) 
using	8 (6) 
usual	8 (8) 
usurp	8 (6) 
utile	8 (8) 
utter	10 (12) 
vague	8 (4) 
valet	8 (11) 
valid	9 (5) 
valor	9 (7) 
value	9 (11) 
valve	9 (14) 
vapid	7 (3) 
vapor	9 (6) 
vault	7 (5) 
vaunt	8 (5) 
vegan	9 (5) 
venom	8 (4) 
venue	9 (4) 
verge	7 (5) 
verse	8 (6) 
verso	7 (2) 
verve	8 (7) 
vicar	8 (6) 
video	9 (6) 
vigil	8 (8) 
vigor	8 (7) 
villa	8 (5) 
vinyl	7 (7) 
viola	7 (2) 
viper	8 (4) 
viral	6 (0) 
virus	8 (5) 
visit	7 (3) 
visor	8 (5) 
vista	9 (6) 
vital	7 (2) 
vivid	9 (9) 
vixen	8 (10) 
vocal	7 (6) 
vodka	8 (3) 
vogue	8 (6) 
voice	8 (6) 
voila	7 (8) 
vomit	7 (4) 
voter	8 (9) 
vouch	7 (4) 
vowel	8 (12) 
vying	8 (5) 
wacky	7 (4) 
wafer	8 (7) 
wager	8 (7) 
wagon	8 (5) 
waist	7 (2) 
waive	8 (8) 
waltz	7 (2) 
warty	7 (4) 
waste	8 (4) 
watch	7 (2) 
water	8 (5) 
waver	8 (8) 
waxen	8 (6) 
weary	8 (7) 
weave	8 (15) 
wedge	9 (7) 
weedy	8 (5) 
weigh	8 (4) 
weird	9 (6) 
welch	8 (3) 
welsh	8 (5) 
wench	8 (2) 
whack	7 (6) 
whale	8 (6) 
wharf	7 (4) 
wheat	7 (3) 
wheel	7 (3) 
whelp	7 (1) 
where	7 (3) 
which	8 (3) 
whiff	7 (1) 
while	8 (7) 
whine	8 (4) 
whiny	7 (4) 
whirl	8 (6) 
whisk	7 (2) 
white	8 (2) 
whole	8 (6) 
whoop	7 (1) 
whose	8 (4) 
widen	9 (5) 
wider	9 (5) 
widow	7 (2) 
width	6 (0) 
wield	6 (0) 
wight	7 (4) 
willy	7 (4) 
wimpy	7 (1) 
wince	8 (6) 
winch	8 (5) 
windy	8 (4) 
wiser	8 (7) 
wispy	7 (3) 
witch	7 (1) 
witty	7 (4) 
woken	8 (6) 
woman	8 (4) 
women	8 (4) 
woody	7 (1) 
wooer	9 (6) 
wooly	7 (1) 
woozy	8 (5) 
wordy	7 (3) 
world	8 (2) 
worry	8 (7) 
worse	7 (3) 
worst	7 (1) 
worth	7 (3) 
would	8 (3) 
wound	9 (3) 
woven	8 (6) 
wrack	8 (4) 
wrath	7 (6) 
wreak	7 (2) 
wreck	7 (2) 
wrest	7 (1) 
wring	8 (8) 
wrist	6 (0) 
write	8 (4) 
wrong	8 (4) 
wrote	9 (6) 
wrung	8 (2) 
wryly	7 (10) 
yacht	7 (4) 
yearn	8 (11) 
yeast	7 (2) 
yield	6 (0) 
young	7 (2) 
youth	7 (5) 
zebra	8 (5) 
zesty	7 (4) 
guess1=admin
Failures: 0
